city,category,name,address,latitude,longitude,rating,user_ratings_total,administrative_region,postal_code
Kraków,restaurant,Kolanko No 6 Restaurant,"Józefa 17, 31-056 Kraków, Poland",50.0509294,19.9461595,4.6,7792,Województwo małopolskie,31-056
Kraków,restaurant,Od Jajka Do Jabłka,"wejście z parkingu hotelowego, Świętej Gertrudy 7, 31-046 Kraków, Poland",50.05792779999999,19.9410277,4.8,1072,Województwo małopolskie,31-046
Kraków,restaurant,Jarema Restaurant,"plac Jana Matejki 5, 31-157 Kraków, Poland",50.0664354,19.9425637,4.3,1080,Województwo małopolskie,31-157
Kraków,restaurant,Milkbar Tomasza,"Świętego Tomasza 24, 33-332 Kraków, Poland",50.0624251,19.9416218,4.7,5212,Województwo małopolskie,31-027
Kraków,restaurant,Padre Restaurant,"Wiślna 11, 31-007 Kraków, Poland",50.06016109999999,19.9341943,4.7,1200,Województwo małopolskie,31-007
Kraków,restaurant,Hamsa,"Szeroka 2, 31-053 Kraków, Poland",50.0531819,19.947628,4.5,5383,Województwo małopolskie,31-053
Kraków,restaurant,Veganic Restaurant,"Karmelicka 34, 31-124 Kraków, Poland",50.0660585,19.9297321,4.6,3389,Województwo małopolskie,31-128
Kraków,restaurant,Restaurant & Cafe Cafe Art,"Rynek Główny 23, 31-008 Kraków, Poland",50.06105669999999,19.9360223,3.6,1029,Województwo małopolskie,31-008
Kraków,restaurant,Krakowskie Klimaty,"aleja Ignacego Daszyńskiego 5, 31-500 Kraków, Poland",50.058303,19.9496925,4.3,396,Województwo małopolskie,31-537
Kraków,restaurant,Albertina Restaurant & Wine,"Dominikańska 3, 31-043 Kraków, Poland",50.0589948,19.9394673,4.6,706,Województwo małopolskie,31-043
Kraków,museum,HistoryLand,"MTP ul. Głogowska 14, Hala 3A go 3, 60-734 Poznań, Poland",52.4062409,16.9113798,4.6,2272,Województwo wielkopolskie,60-810
Kraków,museum,Museum of Polish Army AK,"Wita Stwosza 12, 31-511 Kraków, Poland",50.0722252,19.9484811,4.6,2217,Województwo małopolskie,31-404
Kraków,museum,Rynek Underground Museum,"Rynek Główny 1, 31-042 Kraków, Poland",50.061934,19.93777,4.5,8358,Województwo małopolskie,31-042
Kraków,museum,Museum of the Wielkopolska Uprising of 1918-1919,"Stary Rynek 3, 61-772 Poznań, Poland",52.4082734,16.9331544,4.7,604,Województwo wielkopolskie,61-772
Kraków,museum,Muzeum Lotnictwa Polskiego,"al. Jana Pawła II 39, 31-864 Kraków, Poland",50.0769631,19.9897622,4.7,14955,Województwo małopolskie,31-864
Kraków,museum,Historical Museum of the City of Kraków,"Rynek Główny 35, 31-011 Kraków, Poland",50.0626812,19.9365176,4.6,4329,Województwo małopolskie,31-011
Kraków,museum,Museum of Contemporary Art in Krakow MOCAK,"Lipowa 4, 30-702 Kraków, Poland",50.04762419999999,19.9615335,4.5,5851,Województwo małopolskie,30-702
Kraków,museum,National Museum in Kraków,"al. 3 Maja 1, 30-062 Kraków, Poland",50.06006619999999,19.9238774,4.5,11238,Województwo małopolskie,30-062
Kraków,museum,Kraków Pinball Museum,"Stradomska 15, 31-068 Kraków, Poland",50.0528167,19.9400761,4.8,3051,Województwo małopolskie,31-068
Kraków,museum,Muzeum Gier Wideo - Krakow Arcade Museum,"Centralna 41a, 31-586 Kraków, Poland",50.06808969999999,20.0146796,4.8,3341,Województwo małopolskie,31-586
Kraków,museum,Chocolate Museum,"Wrocławska 12, 61-838 Poznań, Poland",52.4064823,16.9328904,4.4,871,Województwo wielkopolskie,61-838
Kraków,museum,Czartoryski Museum,"Pijarska 15, 31-015 Kraków, Poland",50.0646918,19.9400993,4.8,7109,Województwo małopolskie,33-332
Kraków,museum,Galicia Jewish Museum,"Dajwór 18, 31-052 Kraków, Poland",50.050829,19.9496382,4.4,1671,Województwo małopolskie,33-332
Kraków,museum,Be Happy Museum Kraków,"Karmelicka 3, 31-133 Kraków, Poland",50.0637874,19.9328185,4.5,1157,Województwo małopolskie,31-133
Kraków,museum,muWi Stained Glass Museum,"Aleja Zygmunta Krasińskiego 23, 31-111 Kraków, Poland",50.0589935,19.9257466,4.8,993,Województwo małopolskie,31-111
Kraków,museum,Seweryn Udziela Ethnographic Museum in Krakow,"plac Wolnica 1, 31-060 Kraków, Poland",50.0485902,19.9434773,4.7,989,Województwo małopolskie,31-062
Kraków,museum,Muzeum Farmacji Collegium Medicum Uniwersytetu Jagiellońskiego,"Floriańska 25, 31-019 Kraków, Poland",50.063227,19.9402599,4.7,693,Województwo małopolskie,33-332
Kraków,museum,Muzeum Iluzji Kraków / Museum of Illusions Kraków,"Floriana Straszewskiego 15, 31-101 Kraków, Poland",50.0576644,19.9335116,4.6,4626,Województwo małopolskie,31-101
Kraków,museum,MNK Sukiennice,"Rynek Główny 3, 31-042 Kraków, Poland",50.0615991,19.9373312,4.7,12812,Województwo małopolskie,31-042
Kraków,museum,Museum of Pharmacy,"al. Marcinkowskiego 11, 61-827 Poznań, Poland",52.407472,16.9292772,4.5,47,Województwo wielkopolskie,61-827
Kraków,museum,WOMAI Kraków Centrum Nauki i Zmysłów,"Pawia 34, 31-154 Kraków, Poland",50.0694807,19.9447541,4.9,2905,Województwo małopolskie,31-154
Kraków,museum,Bricks & Figs,"Jana Henryka Dąbrowskiego 20, 30-532 Kraków, Poland",50.0447929,19.9599731,4.9,1419,Województwo małopolskie,30-532
Kraków,museum,Muzeum Uniwersytetu Jagiellońskiego Collegium Maius,"Jagiellońska 15, 31-010 Kraków, Poland",50.0615639,19.9339309,4.7,885,Województwo małopolskie,31-010
Kraków,museum,Emeryk Hutten-Czapski Museum,"Marszałka Józefa Piłsudskiego 12, 31-109 Kraków, Poland",50.0600312,19.9300036,4.8,634,Województwo małopolskie,31-109
Kraków,museum,Szołayski House National Museum,"plac Szczepański 9, 31-011 Kraków, Poland",50.0634015,19.9359796,4.6,480,Województwo małopolskie,31-011
Kraków,museum,Muzeum Tortur - atrakcja historyczna Kraków,"Floriańska 10, 31-019 Kraków, Poland",50.062768,19.9396285,4.9,831,Województwo małopolskie,31-019
Kraków,museum,Wawel Royal Castle-State Art Collection,"Wawel 5, 31-001 Kraków, Poland",50.0541115,19.935423,4.7,149998,Województwo małopolskie,33-332
Kraków,museum,Muzeum Nowej Huty,"Osiedle Centrum E 1, 31-934 Kraków, Poland",50.070108,20.0412795,4.3,1357,Województwo małopolskie,31-934
Kraków,museum,EUROPEUM Centre for European Culture,"plac Generała Władysława Sikorskiego 6, 31-115 Kraków, Poland",50.0614928,19.9290814,4.6,579,Województwo małopolskie,31-115
Kraków,museum,The Archaeological Museum in Krakow,"Senacka 3, 31-002 Kraków, Poland",50.0576552,19.9366806,4.6,2417,Województwo małopolskie,31-002
Kraków,museum,Museum of the Living Butterfly,"Grodzka 48/2, 31-044 Kraków, Poland",50.0575653,19.9384465,4.0,2868,Województwo małopolskie,31-044
Kraków,museum,Oskar Schindler's Enamel Factory,"Lipowa 4, 30-702 Kraków, Poland",50.0474296,19.9615736,4.5,22968,Województwo małopolskie,30-702
Kraków,museum,Pomorska Street Museum,"Poland, Pomorska 2, 30-039 Kraków, Poland",50.0705525,19.9248974,4.4,537,Województwo małopolskie,30-045
Kraków,museum,Live Bagel Museum of Kraków,"Ignacego Paderewskiego 4, 31-157 Kraków, Poland",50.0666362,19.9408286,4.8,1687,Województwo małopolskie,31-157
Kraków,museum,Muzeum Inżynierii i Techniki,"Św. Wawrzyńca 15, 31-060 Kraków, Poland",50.049764,19.946822,4.3,3973,Województwo małopolskie,31-060
Kraków,museum,Lost Souls Alley,"Floriańska 6, 31-021 Kraków, Poland",50.0626191,19.9395255,4.7,3602,Województwo małopolskie,31-021
Kraków,museum,Polonia Wax Museum,"Floriańska 32, 31-150 Kraków, Poland",50.06409499999999,19.9406449,3.6,1430,Województwo małopolskie,31-021
Kraków,museum,Museum of Podgórze,"Powstańców Wielkopolskich 1, 30-553 Kraków, Poland",50.0425784,19.9610096,4.7,535,Województwo małopolskie,30-553
Kraków,museum,The Jan Matejko House | National Museum,"Floriańska 41, 31-019 Kraków, Poland",50.0638949,19.9408229,4.6,1082,Województwo małopolskie,31-019
Kraków,museum,Old Synagogue,"Szeroka 24, 31-053 Kraków, Poland",50.0514597,19.9485936,4.4,4281,Województwo małopolskie,31-053
Kraków,museum,Vodka Factory,"Fabryczna 13, 31-553 Kraków, Poland",50.06251959999999,19.9735056,4.8,244,Województwo małopolskie,31-553
Kraków,museum,National Museum - Palace of Bishop Erasmus Ciolek,"Kanonicza 17, 31-002 Kraków, Poland",50.056329,19.9371483,4.7,608,Województwo małopolskie,31-002
Kraków,museum,Museum Kata Kacianora,"Rynek Główny 29, 31-010 Kraków, Poland",50.06187389999999,19.9357171,4.3,338,Województwo małopolskie,31-010
Kraków,museum,"Regionalne Muzeum Młodej Polski ""Rydlówka""","Włodzimierza Tetmajera 28, 31-352 Kraków, Poland",50.0877405,19.8780372,4.5,684,Województwo małopolskie,33-332
Kraków,museum,Muzeum Fotografii w Krakowie - MuFo Rakowicka,"Rakowicka 22A, 31-510 Kraków, Poland",50.0702996,19.9536657,4.7,543,Województwo małopolskie,31-510
Kraków,museum,Józef Mehoffer House,"Krupnicza 26, 31-123 Kraków, Poland",50.0633766,19.9283493,4.6,834,Województwo małopolskie,31-123
Kraków,museum,"Wheels & Heels - niesamowite muzeum, wystawa lalek i resoraków","Kupa 6, 31-057 Kraków, Poland",50.0521511,19.9461596,5.0,1088,Województwo małopolskie,31-057
Kraków,museum,Muzeum Archidiecezjalne w Krakowie,"Kanonicza 19, 31-002 Kraków, Poland",50.0559817,19.9371488,4.5,271,Województwo małopolskie,31-002
Kraków,museum,National Museum - Czartoryski Library,"św. Marka 17, 31-018 Kraków, Poland",50.063797,19.9396279,4.5,56,Województwo małopolskie,31-018
Kraków,museum,Muzeum Przyrodnicze Instytutu Systematyki i Ewolucji Zwierząt PAN w Krakowie,"Świętego Sebastiana 9, 31-049 Kraków, Poland",50.0555515,19.9415318,4.5,256,Województwo małopolskie,31-049
Kraków,museum,Czartoryski Princes Museum - Arsenał,"Pijarska 8, 31-015 Kraków, Poland",50.0650229,19.9405406,4.7,153,Województwo małopolskie,31-015
Kraków,museum,Krzysztofory Palace,"Rynek Główny 35, 31-011 Kraków, Poland",50.0626956,19.9366334,4.7,509,Województwo małopolskie,31-011
Kraków,museum,Tadeusz Kantor's Centre for Documentation Cricoteka,"Nadwiślańska 2/4, 30-527 Kraków, Poland",50.04713470000001,19.9510774,4.5,1084,Województwo małopolskie,30-527
Kraków,museum,Geological Museum,"Senacka 3, 31-002 Kraków, Poland",50.0575434,19.9367075,4.9,545,Województwo małopolskie,31-002
Kraków,museum,Muzeum Elektroniki Kraków Konsole i Komputery,"Wrocławska 8, 30-006 Kraków, Poland",50.075101,19.9331256,5.0,393,Województwo małopolskie,30-006
Kraków,museum,Muzeum Banksy,"Berka Joselewicza 21, 31-031 Kraków, Poland",50.0550838,19.9479229,4.7,960,Województwo małopolskie,31-031
Kraków,museum,Celestat,"Lubicz 16, 31-504 Kraków, Poland",50.0653331,19.9493198,4.5,468,Województwo małopolskie,31-504
Kraków,museum,Anatomy Museum of the Jagiellonian University,"Mikołaja Kopernika 12, 31-034 Kraków, Poland",50.0616113,19.9462219,4.7,255,Województwo małopolskie,31-034
Kraków,museum,Kościuszko Mound,"al. Waszyngtona 1, 30-204 Kraków, Poland",50.054946,19.8927057,4.6,21879,Województwo małopolskie,30-204
Kraków,museum,Historia Krakowa House of Attractions,"Floriańska 6, 31-021 Kraków, Poland",50.0626212,19.9392345,4.8,380,Województwo małopolskie,31-021
Kraków,park,Henryk Jordan Park,"al. 3 Maja 11, 30-059 Kraków, Poland",50.0634144,19.9162589,4.8,12883,Województwo małopolskie,30-059
Kraków,park,Park im.Wojciecha Bednarskiego w Podgórzu,"Jana Zamoyskiego, 33-332 Kraków, Poland",50.0418562,19.9497519,4.8,4674,Województwo małopolskie,33-332
Kraków,park,Bielańsko-Tyniecki Landscape Park,"Kraków, Poland",50.05587569999999,19.8500192,4.7,10449,Lesser Poland Voivodeship,30
Kraków,park,Polish Airmen Park,"31-571 Kraków, Poland",50.0702676,19.993358,4.7,9445,Lesser Poland Voivodeship,30
Kraków,park,Krowoderski Park,"Jana Palacha 7, Kraków, Poland",50.0887558,19.92199,4.7,4596,Województwo małopolskie,30
Kraków,park,Kosciuszko Park,"31-221 Kraków, Poland",50.0932756,19.9401704,4.7,2831,Województwo małopolskie,31-221
Kraków,park,Błonia Park,"33-332 Kraków, Poland",50.0597699,19.9095228,4.7,7171,Lesser Poland Voivodeship,30
Kraków,park,Planty,"31-041 Kraków, Poland",50.0599245,19.9414307,4.7,21645,Województwo małopolskie,31-041
Kraków,park,Witkowice Park,"31-234 Kraków, Poland",50.1093841,19.9548925,4.7,756,Województwo małopolskie,31-242
Kraków,park,Reduta Park,"30-001, Kraków, Poland",50.0957877,19.9864992,4.6,1992,Województwo małopolskie,31-421
Kraków,park,Park Strzelecki,"Zygmunta Augusta 7, 31-505 Kraków, Poland",50.0658909,19.9501185,4.5,2076,Województwo małopolskie,31-504
Kraków,park,Zakrzówek Park,"Wyłom, 30-373 Kraków, Poland",50.035869,19.9120736,4.8,3662,Województwo małopolskie,30-373
Kraków,park,Zalew Nowohucki | Park,"Nowa Huta, Bulwarowa, Kraków, Poland",50.07903899999999,20.0511046,4.8,3836,Województwo małopolskie,31-751
Kraków,park,Park Tysiąclecia w Krakowie,"31-600 Kraków, Poland",50.0908409,19.9965723,4.6,3086,Województwo małopolskie,31-610
Kraków,park,Stanisław Wyspiański Park,"Władysława Łokietka, 30-962 Kraków, Poland",50.0858333,19.9208333,4.7,841,Województwo małopolskie,30
Kraków,park,Park Dębnicki w Krakowie,"Praska 22, 30-322 Kraków, Poland",50.0497457,19.9170385,4.7,1895,Województwo małopolskie,30-323
Kraków,park,Decius Park,"Królowej Jadwigi, 30-218 Kraków, Poland",50.0657754,19.8719874,4.7,2992,Województwo małopolskie,30-218
Kraków,park,Park A. and E. Jerzmanowski,"Górników 29, 30-808 Kraków, Poland",50.01798849999999,19.995086,4.7,2471,Województwo małopolskie,30-808
Kraków,park,Bagry Wielkie City Park,"Kacza 35, 30-735 Kraków, Poland",50.03488549999999,19.9909431,4.6,461,Województwo małopolskie,30-735
Kraków,park,Planty im. Floriana Nowackiego,"plac Emila Serkowskiego 9, 30-508 Kraków, Poland",50.0436847,19.9425748,4.7,1852,Województwo małopolskie,30-508
Kraków,park,Skałki Twardowskiego w Krakowie,"30-001 Kraków, Poland",50.0409886,19.903969,4.8,3862,Województwo małopolskie,30
Kraków,park,Park Czyżyny w Krakowie,"31-866 Kraków, Poland",50.0793443,20.000888,4.7,513,Lesser Poland Voivodeship,30
Kraków,park,Park. Żeromskiego,"Kraków, Poland",50.0662978,20.0431559,4.7,1021,Województwo małopolskie,31-913
Kraków,park,Wisława Szymborska Park,"Karmelicka 24b, 31-133 Kraków, Poland",50.0652881,19.929146,4.8,372,Województwo małopolskie,31-124
Kraków,park,Maciek and Dorota Park,"Wichrowa 23, 30-438 Kraków, Poland",50.00220119999999,19.9120489,4.7,1434,Województwo małopolskie,30-438
Kraków,park,Dąbie Park,"Ofiar Dąbia, Kraków, Poland",50.0561483,19.9791603,4.7,414,Województwo małopolskie,30
Kraków,park,Kurdwanów Park,"30-611 Kraków, Poland",50.01035779999999,19.9553444,4.6,1496,Województwo małopolskie,30-612
Kraków,park,Botanical Garden of the Jagiellonian University,"Mikołaja Kopernika 27, 31-501 Kraków, Poland",50.0635669,19.9555311,4.7,12274,Województwo małopolskie,31-501
Kraków,park,Park Wodny w Krakowie S.A.,"Dobrego Pasterza 126, 31-416 Kraków, Poland",50.0892456,19.982809,4.2,17611,Województwo małopolskie,31-416
Kraków,park,Park Kieszonkowy - Ogród Kwietny,"Piasek Północ, 31-139 Kraków, Poland",50.0705378,19.9317252,4.5,102,Województwo małopolskie,31-139
Kraków,park,Park Zaczarowanej Dorożki w Krakowie,"Dominikanów 30, 30-962 Kraków, Poland",50.086793,19.966203,4.7,2509,Województwo małopolskie,31-416
Kraków,park,Park Krakowski im. Marka Grechuty,"Czarnowiejska, 30-001 Kraków, Poland",50.06803069999999,19.9244053,4.7,380,Województwo małopolskie,30
Kraków,park,Park Duchacki,"Malborska, 30-306 Kraków, Poland",50.0214929,19.9653089,4.7,620,Województwo małopolskie,30-624
Kraków,park,House of Attractions: Atrakcje dla dzieci i dorosłych,"Grodzka 2, 31-006 Kraków, Poland",50.060058,19.93802,4.8,5503,Województwo małopolskie,31-006
Kraków,park,Park Lilli Wenedy,"Bieżanowska 100, 30-826 Kraków, Poland",50.0205282,20.0027293,4.5,595,Lesser Poland Voivodeship,30
Kraków,park,Aleksandra Park,"30-001 Kraków, Poland",50.0121744,20.0141302,4.3,989,Lesser Poland Voivodeship,30
Kraków,park,River Garden Park Płaszów,"30-718 Kraków, Poland",50.0475157,19.9935535,4.6,521,Województwo małopolskie,30-718
Kraków,park,Park Szwedzki w Krakowie,"31-974 Kraków, Poland",50.0745095,20.0438101,4.4,747,Województwo małopolskie,31-974
Kraków,park,Park przy Stawie Płaszowskim,"30-720 Kraków, Poland",50.04198270000001,19.971514,4.8,42,Województwo małopolskie,33-332
Kraków,park,Park Stacja Wisła,"Kraków, Poland",50.0506783,19.9592366,4.6,553,Województwo małopolskie,33-332
Kraków,park,Park kieszonkowy „Ogród nad Sudołem”,"Naczelna 23, 31-416 Kraków, Poland",50.09043860000001,19.9684384,4.8,435,Województwo małopolskie,31-416
Kraków,park,Park przy os. Złotego Wieku,"30-001 Kraków, Poland",50.0990489,20.0003508,4.8,302,Województwo małopolskie,31-618
Kraków,park,Park Tetmajera,"Włodzimierza Tetmajera, 31-352 Kraków, Poland",50.0931338,19.8651664,4.5,316,Województwo małopolskie,31-352
Kraków,park,Park rzeczny Wilga II (Borsucza),"Cegielniana, 30-404 Kraków, Poland",50.0275891,19.9273492,4.8,50,Województwo małopolskie,30-408
Kraków,park,Kraków Zoo,"aleja Kasy Oszczędności Miasta Krakowa 14, 30-232 Kraków, Poland",50.05515279999999,19.8540181,4.6,25324,Województwo małopolskie,30-249
Kraków,park,Bulwary Wisły,"bulwar Czerwieński, 33-332 Kraków, Poland",50.05504200000001,19.9315881,4.8,621,Województwo małopolskie,33-332
Kraków,park,Ojcowski National Park,"Ojców 9, 32-045 Sułoszowa, Poland",50.2070516,19.8178762,4.8,24277,Lesser Poland Voivodeship,33
Kraków,park,The Bird Park,"Stefana Bobrowskiego 9, 31-552 Kraków, Poland",50.0586748,19.9669899,4.8,93,Województwo małopolskie,31-552
Kraków,park,Park Royal Mlynowka,"Zygmunta Starego, 30-198 Kraków, Poland",50.0798146,19.8562783,4.6,281,Województwo małopolskie,30-198
Kraków,park,Park Zaczarowanej Dorożki,"Unnamed Road, Kraków, Poland",50.0867543,19.9663659,4.8,376,Województwo małopolskie,31-421
Kraków,park,Park przy Grottgera,"aleja Artura Grottgera 16, 30-035 Kraków, Poland",50.0737082,19.9268751,4.8,70,Województwo małopolskie,30-035
Kraków,park,Park Solvay,"Unnamed Road,30-001, Kraków, Poland",50.0156319,19.9263841,4.5,143,Lesser Poland Voivodeship,30
Kraków,park,Drwinka River Park,"Drwinka, Kraków, Poland",50.0148326,19.9799339,4.3,219,Województwo małopolskie,30
Kraków,park,Park Przy Śluzie,"Półkole 9, 31-564 Kraków, Poland",50.0615967,19.9829436,4.7,86,Województwo małopolskie,31-564
Kraków,park,Ogród Kasztanowy Krakowian,"Rakowicka 20, 30-001 Kraków, Poland",50.0698526,19.9499884,4.7,109,Województwo małopolskie,31-511
Kraków,park,Dębowy Ogród Krakowian Dąb Celarowski,"31-414 Kraków, Poland",50.0828198,19.9557412,4.9,62,Województwo małopolskie,31-414
Kraków,park,Park Wola w Krakowie,"aleja Kasztanowa 1, 30-227 Kraków, Poland",50.06438869999999,19.8696708,4.1,179,Województwo małopolskie,30-227
Kraków,park,Borkowski Forest,"Żywiecka, 30-962 Kraków, Poland",50.011365,19.9143548,4.5,735,Lesser Poland Voivodeship,30
Kraków,park,River Park Wilga in Kraków,"Jana Brożka, 30-347 Kraków, Poland",50.0312981,19.9290333,4.5,48,Województwo małopolskie,30-347
Kraków,park,Park Jalu Kurka,"Szlak 73A, 31-153 Kraków, Poland",50.0696407,19.9421918,4.2,57,Województwo małopolskie,31-153
Kraków,hospital,John Paul II Hospital,"Prądnicka 80, 31-202 Kraków, Poland",50.0896875,19.9369007,4.0,322,Województwo małopolskie,31-202
Kraków,hospital,SP ZOZ Szpital Uniwersytecki w Krakowie,"Macieja Jakubowskiego 2, 30-688 Kraków, Poland",50.00986169999999,20.0025854,3.0,720,Województwo małopolskie,30-688
Kraków,hospital,Szpital Miejski Specjalistyczny im. G. Narutowicza,"Prądnicka 35, 31-202 Kraków, Poland",50.0826358,19.9381472,2.7,647,Województwo małopolskie,31-202
Kraków,hospital,Specialist Hospital. Jozef Dietl,"Skarbowa 4, 31-121 Kraków, Poland",50.063619,19.9273626,3.1,190,Województwo małopolskie,31-121
Kraków,hospital,Specialist Hospital. J.Dietla,"Aleja Marszałka Ferdynanda Focha 33, 30-119 Kraków, Poland",50.0575596,19.9139063,3.0,143,Województwo małopolskie,30-119
Kraków,hospital,5 Military Clinical Hospital SPZOZ,"Wrocławska 1/3, 30-901 Kraków, Poland",50.075241,19.9339635,3.0,588,Województwo małopolskie,30
Kraków,hospital,Szpital Dworska®,"Dworska 1B/LU1, 30-314 Kraków, Poland",50.0460613,19.9304154,4.7,468,Województwo małopolskie,30-314
Kraków,hospital,University Children’s Hospital of Cracow,"Wielicka 265, 30-663 Kraków, Poland",50.0121267,20.0011785,3.4,689,Województwo małopolskie,30-663
Kraków,hospital,Brothers Hospitallers Hospital in Kraków,"Trynitarska 11, 31-061 Kraków, Poland",50.0474407,19.9444742,4.0,200,Województwo małopolskie,31-061
Kraków,hospital,Hospital Emergency Ward - 5 Military Hospital,"Wrocławska 1-3, 30-006 Kraków, Poland",50.0762367,19.9338884,2.4,332,Województwo małopolskie,30-006
Kraków,hospital,Szpital Specjalistyczny im. Stefana Żeromskiego SP ZOZ w Krakowie,"Osiedle Na Skarpie 66, 31-913 Kraków, Poland",50.06574999999999,20.046613,3.0,889,Województwo małopolskie,31-913
Kraków,hospital,Szpital na Klinach,"Józefa Kostrzewskiego 47, 30-437 Kraków, Poland",49.9975232,19.9068068,3.9,155,Województwo małopolskie,30-437
Kraków,hospital,Szpital Uniwersytecki - Oddział Kliniczny Położnictwa i Perinatologii,"Mikołaja Kopernika 23, 31-501 Kraków, Poland",50.063131,19.955334,4.3,211,Województwo małopolskie,31-501
Kraków,hospital,Wojewódzki Specjalistyczny Szpital Dziecięcy im. św. Ludwika w Krakowie,"Strzelecka 2, 31-503 Kraków, Poland",50.063426,19.9504535,3.4,271,Województwo małopolskie,31-503
Kraków,hospital,Hospital Emergency Ward (Hospital. Narutowicz),"Prądnicka 35, 31-202 Kraków, Poland",50.0822703,19.9386413,3.0,227,Województwo małopolskie,31-202
Kraków,hospital,Szpital Uniwersytecki w Krakowie - Wejście Główne - Budynek C,"Macieja Jakubowskiego 2, 30-688 Kraków, Poland",50.0091492,20.0013917,3.8,228,Województwo małopolskie,30-688
Kraków,hospital,Szpital Ginekologiczno-Położniczy im. Rafała Czerwiakowskiego,"Henryka Siemiradzkiego 1, 31-137 Kraków, Poland",50.0692737,19.9323777,4.0,236,Województwo małopolskie,31-137
Kraków,hospital,Szpital Bonifratrow,"Krakowska 36, 33-332 Kraków, Poland",50.0474879,19.9451419,4.7,9,Województwo małopolskie,31-061
Kraków,hospital,Kraków St. Botanical 3,"Botaniczna 3, 31-034 Kraków, Poland",50.0643519,19.9552187,2.3,19,Województwo małopolskie,31-503
Kraków,hospital,Medical Center Enel-Med,"Pawia 5, 31-154 Kraków, Poland",50.0689803,19.945439,3.8,536,Województwo małopolskie,31-154
Kraków,hospital,"Department of Cardiac Surgery and Transplantation, University of Medical Sciences","Długa 1/2, 61-848 Poznań, Poland",52.4036479,16.935726,4.3,36,Województwo wielkopolskie,61-001
Kraków,hospital,Centrum Medyczne Zwierzyniecka,"Zwierzyniecka 30/28, 60-814 Poznań, Poland",52.4091907,16.9029767,4.6,69,Województwo wielkopolskie,60-814
Kraków,hospital,Szpital św. Ludwika - Nowy Budynek,"Strzelecka 2, 31-034 Kraków, Poland",50.063199,19.950543,4.3,44,Województwo małopolskie,31-503
Kraków,hospital,NZOZ Szpital im. R. Czerwiakowskiego,"Kremerowska 11, 31-130 Kraków, Poland",50.0682145,19.9291882,3.3,62,Województwo małopolskie,31-130
Kraków,hospital,Szpital Uniwersytecki,"Mikołaja Kopernika 36, 31-501 Kraków, Poland",50.06305760000001,19.9513304,2.8,8,Województwo małopolskie,31-501
Kraków,hospital,"Oddział Kliniczny Chirurgii Ogólnej, Onkologicznej i Gastroenterologicznej | Szpital Uniwersytecki w Krakowie","Macieja Jakubowskiego 2, 30-688 Kraków, Poland",50.0090586,20.0006086,3.1,15,Województwo małopolskie,30-688
Kraków,hospital,Lądowisko Kraków-Szpital im. Jana Pawła II,"Głęboka 12, 31-215 Kraków, Poland",50.0911232,19.9366703,3.3,3,Województwo małopolskie,31-215
Kraków,hospital,Provincial Ophthalmology Hospital in Krakow,"Osiedle Na Wzgórzach 17B, 31-723 Kraków, Poland",50.09932180000001,20.0637168,3.1,164,Województwo małopolskie,31-723
Kraków,hospital,Oddział Kliniczny Neonatologii,"Mikołaja Kopernika 23, 31-501 Kraków, Poland",50.06346910000001,19.9547809,5.0,8,Województwo małopolskie,31-501
Kraków,hospital,Breast Unit (Szpital Uniwersytecki w Krakowie),"Mikołaja Kopernika 50, 30-001 Kraków, Poland",50.0645833,19.9565658,4.2,37,Województwo małopolskie,31-501
Kraków,hospital,II Department of Cardiology,"| Budynek G, poziom 1, Macieja Jakubowskiego 2, 30-688 Kraków, Poland",50.00913569999999,20.0011546,4.2,19,Województwo małopolskie,30-688
Kraków,hospital,Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital...,"Mikołaja Kopernika 17, 31-501 Kraków, Poland",50.0620513,19.9500462,1.0,2,Województwo małopolskie,31-501
Kraków,hospital,Oddział Kliniczny Onkologii Szpitala Uniwersyteckiego w Krakowie,"Mikołaja Kopernika 50, 31-501 Kraków, Poland",50.0645833,19.9565658,3.2,22,Województwo małopolskie,31-501
Kraków,hospital,Private Health Care GALL-MED,"Kronikarza Galla 25, 30-053 Kraków, Poland",50.0719948,19.9131147,3.6,19,Województwo małopolskie,30-053
Kraków,hospital,Szpital Uniwersytecki w Krakowie - Oddział Onkologiczny,"Lubicz 27A, 31-504 Kraków, Poland",50.065048,19.9564157,4.4,7,Województwo małopolskie,31-506
Kraków,hospital,CenterMed,"świętego Łazarza 14, 31-530 Kraków, Poland",50.0601949,19.9515136,3.7,100,Województwo małopolskie,31-530
Kraków,hospital,Zakład Opieki Zdrowotnej Aresztu Śledczego W Krakowie,"Montelupich 7, 31-155 Kraków, Poland",50.0739359,19.9399061,5.0,1,Województwo małopolskie,31-155
Kraków,hospital,Sekcja odczynników (Szpital Uniwersytecki w Krakowie),"Mikołaja Kopernika 19A, 31-531 Kraków, Poland",50.0620864,19.9527403,0.0,0,Województwo małopolskie,31-531
Kraków,school,Embassy International School,"Edmunda Biernackiego 10, 30-043 Kraków, Poland",50.0728613,19.9245317,4.5,39,Województwo małopolskie,30-043
Kraków,school,British International School of Cracow,"Smoleńsk 25, 31-108 Kraków, Poland",50.058892,19.9290481,4.4,20,Województwo małopolskie,31-108
Kraków,school,International School of Kraków,"Świętego Floriana 57, 32-020 Lusina, Poland",49.97131419999999,19.9172472,4.5,24,Województwo małopolskie,30-697
